"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"AGM00060461","ORAN PORT, AG","2008-05-30","0.00","67","70","65"
"AGM00060461","ORAN PORT, AG","2008-05-31","0.00","65","67","64"
"AGM00060461","ORAN PORT, AG","2008-06-01","0.00","69","72","62"
"AGM00060461","ORAN PORT, AG","2008-06-02","0.00","69","72","64"
"AGM00060461","ORAN PORT, AG","2008-06-03","0.00","67","70","65"
"AGM00060461","ORAN PORT, AG","2008-06-04","0.00","67","69","63"
"AGM00060461","ORAN PORT, AG","2008-06-05","0.00","70","74","65"
"AGM00060461","ORAN PORT, AG","2008-06-06","0.00","69","71","68"
"AGM00060461","ORAN PORT, AG","2008-06-07","0.00","68","69","66"
"AGM00060461","ORAN PORT, AG","2008-06-08","0.00","69","73","65"
"AGM00060461","ORAN PORT, AG","2008-06-09","0.00","68","70","67"
"AGM00060461","ORAN PORT, AG","2008-06-10","0.00","67","68","66"
"AGM00060461","ORAN PORT, AG","2008-06-11","0.00","69","70",
"AGM00060461","ORAN PORT, AG","2008-06-12","0.00","69",,"66"
"AGM00060461","ORAN PORT, AG","2008-06-13","0.00","71","74","68"
"AGM00060461","ORAN PORT, AG","2008-06-14","0.00","72","76","65"
"AGM00060461","ORAN PORT, AG","2008-06-17",,"73","77",
"AGM00060461","ORAN PORT, AG","2008-06-18","0.00","71",,"67"
"AGM00060461","ORAN PORT, AG","2008-06-19","0.00","70","72","70"
"AGM00060461","ORAN PORT, AG","2008-06-20","0.00","71","72","69"
"AGM00060461","ORAN PORT, AG","2008-06-21","0.00","71","72","70"
"AGM00060461","ORAN PORT, AG","2008-06-22","0.00","72","73","71"
"AGM00060461","ORAN PORT, AG","2008-06-23","0.00","74","75","72"
"AGM00060461","ORAN PORT, AG","2008-06-24","0.00","74","76","72"
"AGM00060461","ORAN PORT, AG","2008-06-25","0.00","74","77","72"
"AGM00060461","ORAN PORT, AG","2008-06-26","0.00","75","79","72"
"AGM00060461","ORAN PORT, AG","2008-06-27","0.00","74","76","73"
"AGM00060461","ORAN PORT, AG","2008-06-28","0.00","75","77","73"
"AGM00060461","ORAN PORT, AG","2008-06-29","0.00","75","77","73"
"AGM00060461","ORAN PORT, AG","2008-06-30","0.00","74","75","73"
"AGM00060461","ORAN PORT, AG","2008-07-01","0.00","75","76","73"
"AGM00060461","ORAN PORT, AG","2008-07-02","0.00","78","84","71"
"AGM00060461","ORAN PORT, AG","2008-07-03","0.00","85","89","79"
"AGM00060461","ORAN PORT, AG","2008-07-04","0.00","76","79","73"
"AGM00060461","ORAN PORT, AG","2008-07-05","0.00","77","77",
"AGM00060461","ORAN PORT, AG","2008-07-06","0.00","84","90","77"
"AGM00060461","ORAN PORT, AG","2008-07-07","0.00","79","83","77"
"AGM00060461","ORAN PORT, AG","2008-07-08","0.00","76","78","73"
"AGM00060461","ORAN PORT, AG","2008-07-09","0.00","77","78","77"
"AGM00060461","ORAN PORT, AG","2008-07-10",,"77","79","76"
"AGM00060461","ORAN PORT, AG","2008-07-11","0.00","79","83","75"
"AGM00060461","ORAN PORT, AG","2008-07-12","0.00","82","86","74"
"AGM00060461","ORAN PORT, AG","2008-07-13","0.00","76","78",
"AGM00060461","ORAN PORT, AG","2008-07-14","0.00","76","78",
"AGM00060461","ORAN PORT, AG","2008-07-15","0.00","74","75","73"
"AGM00060461","ORAN PORT, AG","2008-07-16","0.02","74","76","72"
"AGM00060461","ORAN PORT, AG","2008-07-17","0.31","76","77","73"
"AGM00060461","ORAN PORT, AG","2008-07-18","0.00","74","76","73"
"AGM00060461","ORAN PORT, AG","2008-07-19","0.00","75","76","74"
"AGM00060461","ORAN PORT, AG","2008-07-20","0.00","76","77","73"
"AGM00060461","ORAN PORT, AG","2008-07-21","0.00","76","77","75"
"AGM00060461","ORAN PORT, AG","2008-07-22","0.00","76","77","75"
"AGM00060461","ORAN PORT, AG","2008-07-23","0.00","77","82","73"
"AGM00060461","ORAN PORT, AG","2008-07-24","0.00","77","78",
"AGM00060461","ORAN PORT, AG","2008-07-25","0.00","82","87","78"
"AGM00060461","ORAN PORT, AG","2008-07-26","0.00","82","88","76"
"AGM00060461","ORAN PORT, AG","2008-07-27","0.00","80",,"77"
"AGM00060461","ORAN PORT, AG","2008-07-28","0.00","78","81","75"
"AGM00060461","ORAN PORT, AG","2008-07-29","0.00","78","80","74"
"AGM00060461","ORAN PORT, AG","2008-07-30","0.00","78","79","76"
"AGM00060461","ORAN PORT, AG","2008-07-31","0.00","79","79","77"
"AGM00060461","ORAN PORT, AG","2008-08-01","0.00","86",,"72"
"AGM00060461","ORAN PORT, AG","2008-08-02","0.00","78","79","76"
"AGM00060461","ORAN PORT, AG","2008-08-03","0.00","79","81","77"
"AGM00060461","ORAN PORT, AG","2008-08-04","0.00","78","80","76"
"AGM00060461","ORAN PORT, AG","2008-08-05","0.00","78","80","77"
"AGM00060461","ORAN PORT, AG","2008-08-06","0.00","77","79","75"
"AGM00060461","ORAN PORT, AG","2008-08-07","0.00","83","96","77"
"AGM00060461","ORAN PORT, AG","2008-08-08","0.00","81","89",
"AGM00060461","ORAN PORT, AG","2008-08-09","0.00","78","79","74"
"AGM00060461","ORAN PORT, AG","2008-08-10","0.00","77","79","74"
"AGM00060461","ORAN PORT, AG","2008-08-11","0.00","78","79","75"
"AGM00060461","ORAN PORT, AG","2008-08-12","0.00","85","91","77"
"AGM00060461","ORAN PORT, AG","2008-08-13","0.00","81","86",
"AGM00060461","ORAN PORT, AG","2008-08-14","0.00","79","83","77"
"AGM00060461","ORAN PORT, AG","2008-08-15","0.00","80","82","75"
"AGM00060461","ORAN PORT, AG","2008-08-16","0.00","77","81","74"
"AGM00060461","ORAN PORT, AG","2008-08-17","0.00","78","83","75"
"AGM00060461","ORAN PORT, AG","2008-08-18","0.00","78","81","77"
"AGM00060461","ORAN PORT, AG","2008-08-19","0.00","79","81","76"
"AGM00060461","ORAN PORT, AG","2008-08-20","0.00","79","83","73"
"AGM00060461","ORAN PORT, AG","2008-08-21","0.00","78","79","75"
"AGM00060461","ORAN PORT, AG","2008-08-22","0.00","78","79","76"
"AGM00060461","ORAN PORT, AG","2008-08-23","0.00","79",,"77"
"AGM00060461","ORAN PORT, AG","2008-08-24","0.00","79","80","76"
"AGM00060461","ORAN PORT, AG","2008-08-25","0.00","74","79",
"AGM00060461","ORAN PORT, AG","2008-08-26","0.00","78","79","77"
"AGM00060461","ORAN PORT, AG","2008-08-27","0.00","76","77","75"
"AGM00060461","ORAN PORT, AG","2008-08-28","0.00","75","76","72"
"AGM00060461","ORAN PORT, AG","2008-08-29","0.00","73","76","72"
"AGM00060461","ORAN PORT, AG","2008-08-30","0.00","76","77","75"
"AGM00060461","ORAN PORT, AG","2008-08-31","0.00","77",,"73"
"AGM00060461","ORAN PORT, AG","2008-09-01","0.00","78","82","75"
"AGM00060461","ORAN PORT, AG","2008-09-02","0.00","76","77","72"
"AGM00060461","ORAN PORT, AG","2008-09-03","0.00","78","81","72"
"AGM00060461","ORAN PORT, AG","2008-09-04","0.00","88","96","78"
"AGM00060461","ORAN PORT, AG","2008-09-05","0.00","80","83","75"
"AGM00060461","ORAN PORT, AG","2008-09-06","0.00","77",,"73"
"AGM00060461","ORAN PORT, AG","2008-09-07","0.00","75","77","73"
"AGM00060461","ORAN PORT, AG","2008-09-08","0.00","76",,"75"
"AGM00060461","ORAN PORT, AG","2008-09-09","0.00","79","85","76"
"AGM00060461","ORAN PORT, AG","2008-09-10","0.00","76","81","75"
"AGM00060461","ORAN PORT, AG","2008-09-11","0.00","77","83","74"
"AGM00060461","ORAN PORT, AG","2008-09-12","0.00","78","82","73"
"AGM00060461","ORAN PORT, AG","2008-09-13","0.00","75","77",
"AGM00060461","ORAN PORT, AG","2008-09-14","0.00","74","77","72"
"AGM00060461","ORAN PORT, AG","2008-09-15","0.00","74","78","70"
"AGM00060461","ORAN PORT, AG","2008-09-16","0.00","74","78","68"
"AGM00060461","ORAN PORT, AG","2008-09-17","0.00","75","77","73"
"AGM00060461","ORAN PORT, AG","2008-09-18","0.00","76","80","69"
"AGM00060461","ORAN PORT, AG","2008-09-19","0.00","76","79","74"
"AGM00060461","ORAN PORT, AG","2008-09-20","0.03","75","77","73"
"AGM00060461","ORAN PORT, AG","2008-09-21","0.00","76","78","73"
"AGM00060461","ORAN PORT, AG","2008-09-22","0.00","77","78","75"
"AGM00060461","ORAN PORT, AG","2008-09-23",,"75",,"72"
"AGM00060461","ORAN PORT, AG","2008-09-24","0.00","75","79","71"
"AGM00060461","ORAN PORT, AG","2008-09-25","0.00","74","75","69"
"AGM00060461","ORAN PORT, AG","2008-09-26","0.00","71","74",
"AGM00060461","ORAN PORT, AG","2008-09-27","0.94","71",,"68"
"AGM00060461","ORAN PORT, AG","2008-09-28","0.04","72","75","67"
"AGM00060461","ORAN PORT, AG","2008-09-29","0.00","70","74",
"AGM00060461","ORAN PORT, AG","2008-09-30","0.47","69","72","63"
"AGM00060461","ORAN PORT, AG","2008-10-01","0.08","70","72","68"
"AGM00060461","ORAN PORT, AG","2008-10-02","0.00","69",,"64"
"AGM00060461","ORAN PORT, AG","2008-10-03","0.00","73","78","65"
"AGM00060461","ORAN PORT, AG","2008-10-04","0.00","70","73","63"
"AGM00060461","ORAN PORT, AG","2008-10-05","0.00","70","77","66"
"AGM00060461","ORAN PORT, AG","2008-10-06","0.00","70","72","68"
"AGM00060461","ORAN PORT, AG","2008-10-07","0.00","70","72","66"
"AGM00060461","ORAN PORT, AG","2008-10-08","0.00","71","74","66"
"AGM00060461","ORAN PORT, AG","2008-10-09","0.00","67","69","63"
"AGM00060461","ORAN PORT, AG","2008-10-10","0.00","76","81","68"
"AGM00060461","ORAN PORT, AG","2008-10-11","0.00","83","88",
"AGM00060461","ORAN PORT, AG","2008-10-12","0.00","75","89","67"
"AGM00060461","ORAN PORT, AG","2008-10-13","0.00","75","81","65"
"AGM00060461","ORAN PORT, AG","2008-10-14","0.00","71","73","70"
"AGM00060461","ORAN PORT, AG","2008-10-15","0.16","70","72","69"
"AGM00060461","ORAN PORT, AG","2008-10-16","0.00","69","71","67"
"AGM00060461","ORAN PORT, AG","2008-10-17","0.00","71","77","64"
"AGM00060461","ORAN PORT, AG","2008-10-18","0.00","69","73","64"
"AGM00060461","ORAN PORT, AG","2008-10-19","0.02","70","72","66"
"AGM00060461","ORAN PORT, AG","2008-10-20","0.16","75","81","69"
"AGM00060461","ORAN PORT, AG","2008-10-21","0.00","69","72","67"
"AGM00060461","ORAN PORT, AG","2008-10-22","0.00","69","72","65"
"AGM00060461","ORAN PORT, AG","2008-10-23","0.00","71","75","68"
"AGM00060461","ORAN PORT, AG","2008-10-24","0.00","71","73","69"
"AGM00060461","ORAN PORT, AG","2008-10-25","0.20","68","69","66"
"AGM00060461","ORAN PORT, AG","2008-10-26","0.12","69","72","63"
"AGM00060461","ORAN PORT, AG","2008-10-27","0.00","69","72",
"AGM00060461","ORAN PORT, AG","2008-10-28","0.00","68","74",
"AGM00060461","ORAN PORT, AG","2008-10-29","0.28","60","64","57"
"AGM00060461","ORAN PORT, AG","2008-10-30","0.35","61","66","55"
"AGM00060461","ORAN PORT, AG","2008-10-31","0.00","65","73","57"
"AGM00060461","ORAN PORT, AG","2008-11-01","0.00","65","69","61"
"AGM00060461","ORAN PORT, AG","2008-11-02","0.01","64",,"57"
"AGM00060461","ORAN PORT, AG","2008-11-03","0.00","62","65","57"
"AGM00060461","ORAN PORT, AG","2008-11-04","0.28","59","63","55"
"AGM00060461","ORAN PORT, AG","2008-11-05","0.28","61","62","57"
"AGM00060461","ORAN PORT, AG","2008-11-06","0.43","64","69","59"
"AGM00060461","ORAN PORT, AG","2008-11-07","0.00","62","67","58"
"AGM00060461","ORAN PORT, AG","2008-11-08","0.00","61","67","55"
"AGM00060461","ORAN PORT, AG","2008-11-09","0.00","62","66","54"
"AGM00060461","ORAN PORT, AG","2008-11-10","0.00","62","66","57"
"AGM00060461","ORAN PORT, AG","2008-11-11","0.00","62","66","55"
"AGM00060461","ORAN PORT, AG","2008-11-12","0.00","64","68","59"
"AGM00060461","ORAN PORT, AG","2008-11-13","0.16","62","63",
"AGM00060461","ORAN PORT, AG","2008-11-14","0.00","58","62","53"
"AGM00060461","ORAN PORT, AG","2008-11-15","0.00","59","64","54"
"AGM00060461","ORAN PORT, AG","2008-11-16","0.00","60","66","55"
"AGM00060461","ORAN PORT, AG","2008-11-17","0.00","60","64","56"
"AGM00060461","ORAN PORT, AG","2008-11-18","0.00","58","66","50"
"AGM00060461","ORAN PORT, AG","2008-11-19","0.00","59","64","55"
"AGM00060461","ORAN PORT, AG","2008-11-20","0.00","60","68","52"
"AGM00060461","ORAN PORT, AG","2008-11-21","0.00","63","68","58"
"AGM00060461","ORAN PORT, AG","2008-11-22","0.00","60","65","55"
"AGM00060461","ORAN PORT, AG","2008-11-23","0.00","60","65","56"
"AGM00060461","ORAN PORT, AG","2008-11-24","0.01","63",,"59"
"AGM00060461","ORAN PORT, AG","2008-11-25","0.00","58","60",
"AGM00060461","ORAN PORT, AG","2008-11-26","0.24","53","56","46"
"AGM00060461","ORAN PORT, AG","2008-11-27","0.00","56","58","54"
"AGM00060461","ORAN PORT, AG","2008-11-28","0.55","55","59","50"
"AGM00060461","ORAN PORT, AG","2008-11-29","0.08","57","62","54"
"AGM00060461","ORAN PORT, AG","2008-11-30","0.08","55","58","51"
"AGM00060461","ORAN PORT, AG","2008-12-01","0.55","53","57","50"
"AGM00060461","ORAN PORT, AG","2008-12-02","0.83","50","56","46"
"AGM00060461","ORAN PORT, AG","2008-12-03","0.20","54",,
"AGM00060461","ORAN PORT, AG","2008-12-04","0.43","55",,"52"
"AGM00060461","ORAN PORT, AG","2008-12-05","0.12","61","66","56"
"AGM00060461","ORAN PORT, AG","2008-12-06","0.00","63","69","58"
"AGM00060461","ORAN PORT, AG","2008-12-07","0.00","60","65","54"
"AGM00060461","ORAN PORT, AG","2008-12-08","0.00","61","66","58"
"AGM00060461","ORAN PORT, AG","2008-12-09","0.04","58","64","56"
"AGM00060461","ORAN PORT, AG","2008-12-10","0.20","52","55",
"AGM00060461","ORAN PORT, AG","2008-12-11","0.47","56","58","48"
"AGM00060461","ORAN PORT, AG","2008-12-12","0.00","55","60","50"
"AGM00060461","ORAN PORT, AG","2008-12-13","0.67","54","58","50"
"AGM00060461","ORAN PORT, AG","2008-12-14","0.08","57","58","54"
"AGM00060461","ORAN PORT, AG","2008-12-15","0.51","45","48",
"AGM00060461","ORAN PORT, AG","2008-12-16","0.35","49","54","45"
"AGM00060461","ORAN PORT, AG","2008-12-17","0.16","58","62","54"
"AGM00060461","ORAN PORT, AG","2008-12-18","0.00","59","63","57"
"AGM00060461","ORAN PORT, AG","2008-12-19","0.00","55","60",
"AGM00060461","ORAN PORT, AG","2008-12-20","0.00","57","62","52"
"AGM00060461","ORAN PORT, AG","2008-12-21","0.00","58","61",
"AGM00060461","ORAN PORT, AG","2008-12-22","0.00","57","63",
"AGM00060461","ORAN PORT, AG","2008-12-23","0.00","54","63","49"
"AGM00060461","ORAN PORT, AG","2008-12-24","0.00","56","62","51"
"AGM00060461","ORAN PORT, AG","2008-12-25","0.00","55","59","51"
"AGM00060461","ORAN PORT, AG","2008-12-26",,"58","62",
"AGM00060461","ORAN PORT, AG","2008-12-27","0.00","56","61","51"
"AGM00060461","ORAN PORT, AG","2008-12-28","0.00","56","59","55"
"AGM00060461","ORAN PORT, AG","2008-12-29","0.31","58","61","54"
"AGM00060461","ORAN PORT, AG","2008-12-30","0.00","60","67","54"
"AGM00060461","ORAN PORT, AG","2008-12-31","0.00","60","65","55"
"AGM00060461","ORAN PORT, AG","2009-01-01","0.08","57","59","55"
"AGM00060461","ORAN PORT, AG","2009-01-02","0.20","60","66","56"
"AGM00060461","ORAN PORT, AG","2009-01-03","0.02","62","65",
"AGM00060461","ORAN PORT, AG","2009-01-04","0.16","56","59",
"AGM00060461","ORAN PORT, AG","2009-01-05","0.28","56","61","52"
"AGM00060461","ORAN PORT, AG","2009-01-06","0.02","54","57",
"AGM00060461","ORAN PORT, AG","2009-01-07","0.31","51","53","50"
"AGM00060461","ORAN PORT, AG","2009-01-08","0.24","51","54","48"
"AGM00060461","ORAN PORT, AG","2009-01-09","0.01","50","51",
"AGM00060461","ORAN PORT, AG","2009-01-10","0.16","51","58","45"
"AGM00060461","ORAN PORT, AG","2009-01-11","0.08","54","59","48"
"AGM00060461","ORAN PORT, AG","2009-01-12","0.01","56",,"55"
"AGM00060461","ORAN PORT, AG","2009-01-13","0.00","57","61","54"
"AGM00060461","ORAN PORT, AG","2009-01-14","0.12","56","60","54"
"AGM00060461","ORAN PORT, AG","2009-01-15","0.00","57","64","50"
"AGM00060461","ORAN PORT, AG","2009-01-16","0.00","57","59","54"
"AGM00060461","ORAN PORT, AG","2009-01-17","0.00","53","58",
"AGM00060461","ORAN PORT, AG","2009-01-18","0.00","55","59","50"
"AGM00060461","ORAN PORT, AG","2009-01-19","0.00","57","64","50"
"AGM00060461","ORAN PORT, AG","2009-01-20","0.00","58","60",
"AGM00060461","ORAN PORT, AG","2009-01-21","0.03","52","54",
"AGM00060461","ORAN PORT, AG","2009-01-22","0.00","58","61","54"
"AGM00060461","ORAN PORT, AG","2009-01-23","0.00","67","69","60"
"AGM00060461","ORAN PORT, AG","2009-01-24","0.00","63","67",
"AGM00060461","ORAN PORT, AG","2009-01-25","0.00","60","64","56"
"AGM00060461","ORAN PORT, AG","2009-01-26","0.08","56","58","54"
"AGM00060461","ORAN PORT, AG","2009-01-27","0.08","58","61","55"
"AGM00060461","ORAN PORT, AG","2009-01-28","0.00","60","63","56"
"AGM00060461","ORAN PORT, AG","2009-01-29","0.00","58","62","54"
"AGM00060461","ORAN PORT, AG","2009-01-30","0.00","58","67","51"
"AGM00060461","ORAN PORT, AG","2009-01-31","0.00","58","61","54"
"AGM00060461","ORAN PORT, AG","2009-02-01","0.00","54","59","51"
"AGM00060461","ORAN PORT, AG","2009-02-02","0.04","60","67","54"
"AGM00060461","ORAN PORT, AG","2009-02-03","0.08","59","61","54"
"AGM00060461","ORAN PORT, AG","2009-02-04","0.04","60","64","57"
"AGM00060461","ORAN PORT, AG","2009-02-05","0.00","61","67","55"
"AGM00060461","ORAN PORT, AG","2009-02-06","0.00","55","59",
"AGM00060461","ORAN PORT, AG","2009-02-07","0.31","54","61","50"
"AGM00060461","ORAN PORT, AG","2009-02-08","0.03","56","60","50"
"AGM00060461","ORAN PORT, AG","2009-02-09","0.00","59","68","54"
"AGM00060461","ORAN PORT, AG","2009-02-10","0.00","62","67","54"
"AGM00060461","ORAN PORT, AG","2009-02-11","0.00","59","61",
"AGM00060461","ORAN PORT, AG","2009-02-12","0.00","55","59","51"
"AGM00060461","ORAN PORT, AG","2009-02-13","0.00","54","58","50"
"AGM00060461","ORAN PORT, AG","2009-02-14","0.00","55","58","52"
"AGM00060461","ORAN PORT, AG","2009-02-15","0.00","57","59","50"
"AGM00060461","ORAN PORT, AG","2009-02-16","0.00","53","56","49"
"AGM00060461","ORAN PORT, AG","2009-02-17","0.00","54","55",
"AGM00060461","ORAN PORT, AG","2009-02-18","0.00","53","58","48"
"AGM00060461","ORAN PORT, AG","2009-02-19","0.00","55","60","48"
"AGM00060461","ORAN PORT, AG","2009-02-20","0.00","56","59","52"
"AGM00060461","ORAN PORT, AG","2009-02-21","0.00","54","57",
"AGM00060461","ORAN PORT, AG","2009-02-22","0.00","54","57","49"
"AGM00060461","ORAN PORT, AG","2009-02-23","0.00","55","59","48"
"AGM00060461","ORAN PORT, AG","2009-02-24","0.00","55","59","49"
"AGM00060461","ORAN PORT, AG","2009-02-25","0.00","55","59","49"
"AGM00060461","ORAN PORT, AG","2009-02-26","0.00","57","63","51"
"AGM00060461","ORAN PORT, AG","2009-02-27","0.00","62","68","56"
"AGM00060461","ORAN PORT, AG","2009-02-28","0.01","61","72","58"
"AGM00060461","ORAN PORT, AG","2009-03-01","0.00","63","69","59"
"AGM00060461","ORAN PORT, AG","2009-03-03","0.00","60","65","56"
"AGM00060461","ORAN PORT, AG","2009-03-04","0.00","58","62",
"AGM00060461","ORAN PORT, AG","2009-03-05","0.04","60","63","58"
"AGM00060461","ORAN PORT, AG","2009-03-06","0.00","58","61","56"
"AGM00060461","ORAN PORT, AG","2009-03-07","0.00","65","69","59"
"AGM00060461","ORAN PORT, AG","2009-03-08","0.00","60","63","56"
"AGM00060461","ORAN PORT, AG","2009-03-09","0.00","58","59",
"AGM00060461","ORAN PORT, AG","2009-03-10",,"58","59",
"AGM00060461","ORAN PORT, AG","2009-03-11","0.00","58","61","57"
"AGM00060461","ORAN PORT, AG","2009-03-12","0.00","58","61","55"
"AGM00060461","ORAN PORT, AG","2009-03-13","0.00","57","59","53"
"AGM00060461","ORAN PORT, AG","2009-03-14","0.00","58","59","56"
"AGM00060461","ORAN PORT, AG","2009-03-15","0.00","58","60","55"
"AGM00060461","ORAN PORT, AG","2009-03-16","0.00","60","62","59"
"AGM00060461","ORAN PORT, AG","2009-03-17","0.00","58","59","54"
"AGM00060461","ORAN PORT, AG","2009-03-18","0.00","57","60","52"
"AGM00060461","ORAN PORT, AG","2009-03-19","0.00","59","62","56"
"AGM00060461","ORAN PORT, AG","2009-03-20","0.00","58","60","56"
"AGM00060461","ORAN PORT, AG","2009-03-21","0.00","58","60","55"
"AGM00060461","ORAN PORT, AG","2009-03-22","0.00","58","60","53"
"AGM00060461","ORAN PORT, AG","2009-03-23","0.00","58","62","49"
"AGM00060461","ORAN PORT, AG","2009-03-24","0.00","59","63","54"
"AGM00060461","ORAN PORT, AG","2009-03-25","0.00","60","68","50"
"AGM00060461","ORAN PORT, AG","2009-03-26","0.00","62","68","56"
"AGM00060461","ORAN PORT, AG","2009-03-27","0.00","61","64","57"
"AGM00060461","ORAN PORT, AG","2009-03-28","0.00","63","67","59"
"AGM00060461","ORAN PORT, AG","2009-03-29","0.00","61","65","56"
"AGM00060461","ORAN PORT, AG","2009-03-30","0.03","56","61","49"
"AGM00060461","ORAN PORT, AG","2009-03-31","0.98","54","56","52"
"AGM00060461","ORAN PORT, AG","2009-04-01","0.08","61","66","55"
"AGM00060461","ORAN PORT, AG","2009-04-02","0.00","61","66","48"
"AGM00060461","ORAN PORT, AG","2009-04-03","0.00","60","63","57"
"AGM00060461","ORAN PORT, AG","2009-04-04","0.00","59","63","56"
"AGM00060461","ORAN PORT, AG","2009-04-05","0.00","61","64","54"
"AGM00060461","ORAN PORT, AG","2009-04-06","0.00","61","64","58"
"AGM00060461","ORAN PORT, AG","2009-04-07","0.00","64","68",
"AGM00060461","ORAN PORT, AG","2009-04-08","0.12","62","66","59"
"AGM00060461","ORAN PORT, AG","2009-04-09","0.00","61","66","55"
"AGM00060461","ORAN PORT, AG","2009-04-10","0.00","62","67","56"
"AGM00060461","ORAN PORT, AG","2009-04-11","0.00","59","61",
"AGM00060461","ORAN PORT, AG","2009-04-12","0.00","62","65","59"
"AGM00060461","ORAN PORT, AG","2009-04-13","0.00","64","68","57"
"AGM00060461","ORAN PORT, AG","2009-04-14","0.00","62","66","54"
"AGM00060461","ORAN PORT, AG","2009-04-15","0.00","60","65","59"
"AGM00060461","ORAN PORT, AG","2009-04-16","0.00","61","66","54"
"AGM00060461","ORAN PORT, AG","2009-04-17","0.00","63","67","56"
"AGM00060461","ORAN PORT, AG","2009-04-18","0.04","60","62","57"
"AGM00060461","ORAN PORT, AG","2009-04-19","0.02","57","61",
"AGM00060461","ORAN PORT, AG","2009-04-20","1.02","61","67","50"
